-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
-4.4938288713388865e-72,0.0000000000000000e+00,0.0000000000000000e+00,2.9125462379584638e-76,0.0000000000000000e+00,0.0000000000000000e+00,-2.9125462379584644e-76,0.0000000000000000e+00,0.0000000000000000e+00
